,synthesized_audio_data
107582,9.999849350152948
107583,8.518053885753657
107584,6.799586581991159
107585,4.455795817853023
107586,1.9421705538027163
107587,0.5438127550789267
107588,-0.28051275008322046
107589,-2.5056429453592197
107590,-4.3415130555492825
107591,-6.068926994205366
107592,-7.690091918112491
107593,-8.80240062340651
107594,-10.535180478154517
107595,-10.680698225688682
107596,-10.842072524980756
107597,-11.294464237790656
107598,-11.558891118644363
107599,-11.07886842740624
107600,-10.712889132692776
107601,-10.527657100362026
107602,-9.905758685923423
107603,-8.742420009594303
107604,-7.947980484228335
107605,-6.777373857999425
107606,-5.122489360234691
107607,-4.256741341501033
107608,-3.0789855400774777
107609,-2.1415352074174683
107610,-1.3184918319416883
107611,-0.13547674005343105
107612,0.7736211053543788
107613,1.08588120022068
107614,1.8488983756958075
107615,2.4304484295065873
107616,2.769661821105842
107617,2.8869331527807356
107618,3.064481990325289
107619,3.082306517535703
107620,3.237537822294731
107621,3.0823721293094426
107622,2.5080623660126786
107623,2.1327502419293856
107624,1.5873725860149048
107625,1.1541190968991744
107626,0.6916930799402451
107627,0.39210463114020133
107628,-0.09014111847007822
107629,-0.6241575898025292
107630,-1.150742216900836
107631,-1.8412268165450212
107632,-2.217631255703149
107633,-2.283083675188278
107634,-2.5655500341857898
107635,-2.7909493294091554
107636,-2.8274827453317855
107637,-2.9634851400573785
107638,-3.2863185360329457
107639,-3.0899851257675097
107640,-2.7869922572123285
107641,-2.6780216548290725
107642,-2.7987352725535923
107643,-2.45837658525477
107644,-2.006075468867658
107645,-1.801581016492874
107646,-1.4286550266870464
107647,-1.1316692727739432
107648,-0.7488408598492541
107649,-0.5609253636693007
107650,-0.2764409415031488
107651,0.004654518803848026
107652,0.11326989077797106
107653,0.15861347195418452
107654,0.3110481661578411
107655,0.32174066762145487
107656,0.28902232115691767
107657,0.12210585581916514
107658,0.023362398681837045
107659,-0.2233077429702077
107660,-0.43712147472304447
107661,-0.7677174770604243
107662,-1.02267846817652
107663,-1.266017174575278
107664,-1.5858978823977359
107665,-1.791606095783495
107666,-2.0947228199393835
107667,-2.2909899220563243
107668,-2.47750869678578
107669,-2.5106409435464028
107670,-2.61425446175741
107671,-2.5632666133619986
107672,-2.493264767879046
107673,-2.3029821110837068
107674,-2.1958657233633327
107675,-1.9043337133947316
107676,-1.5644276400258281
107677,-1.1992183876963538
107678,-0.8239370632568191
107679,-0.38967807908492913
107680,-1.1895805919121977e-11
107681,0.3896780790877639
107682,0.8239370632772197
107683,1.199218387681957
107684,1.5644276400379897
107685,1.9043337134195388
107686,2.1958657233500847
107687,2.302982111107707
107688,2.4932647678689817
107689,2.5632666133552093
107690,2.6142544617951646
107691,2.5106409435149217
107692,2.4775086967998003
107693,2.2909899220630834
107694,2.0947228198994896
107695,1.7916060958237272
107696,1.5858978823758696
107697,1.2660171745689284
107698,1.02267846819838
107699,0.7677174770377567
107700,0.43712147472820095
107701,0.22330774298428463
107702,-0.0233623986788348
107703,-0.12210585583061125
107704,-0.2890223211516065
107705,-0.3217406676384578
107706,-0.31104816615225267
107707,-0.15861347193392097
107708,-0.11326989078127009
107709,-0.004654518814279918
107710,0.2764409415197735
107711,0.5609253636526369
107712,0.7488408598260523
107713,1.1316692727780262
107714,1.428655026686855
107715,1.8015810164826802
107716,2.006075468869429
107717,2.458376585239474
107718,2.798735272541102
107719,2.6780216548516367
107720,2.7869922572021517
107721,3.0899851257668005
107722,3.286318536038764
107723,2.9634851400534545
107724,2.827482745321892
107725,2.790949329441384
107726,2.565550034170201
107727,2.283083675174587
107728,2.2176312557315
107729,1.8412268165325099
107730,1.150742216904535
107731,0.6241575898026582
107732,0.09014111846363868
107733,-0.3921046311479172
107734,-0.691693079926679
107735,-1.1541190968914035
107736,-1.5873725860380592
107737,-2.132750241922321
107738,-2.5080623660117505
107739,-3.0823721293157225
107740,-3.2375378222840276
107741,-3.0823065175515896
107742,-3.064481990329208
107743,-2.886933152781448
107744,-2.7696618211045454
107745,-2.4304484295170945
107746,-1.8488983757064759
107747,-1.085881200210085
107748,-0.7736211053632368
107749,0.13547674005426041
107750,1.3184918319384284
107751,2.141535207415706
107752,3.078985540082555
107753,4.256741341506516
107754,5.122489360235422
107755,6.777373857993278
107756,7.947980484234786
107757,8.742420009589605
107758,9.905758685911934
107759,10.527657100372416
107760,10.712889132671318
107761,11.078868427401423
107762,11.558891118655152
107763,11.294464237803227
107764,10.842072524981544
107765,10.680698225683612
107766,10.535180478176043
107767,8.802400623415117
107768,7.690091918105124
107769,6.0689269942213775
107770,4.34151305553422
107771,2.5056429453707185
107772,0.28051275007942483
107773,-0.5438127550859254
107774,-1.9421705538073815
107775,-4.455795817846308
107776,-6.799586581999868
107777,-8.518053885769778
107778,-9.999849350155424
107779,-11.665731006840725
107780,-12.633625292322574
107781,-12.99209911984163
107782,-14.183689265274037
107783,-14.895974262177853
107784,-15.898266891871728
107785,-16.663574773788365
107786,-16.212717946979797
107787,-15.365183068628344
107788,-14.428201314440463
107789,-12.5737665460109
107790,-11.306331820556526
107791,-10.75612657309349
107792,-9.496399285046
107793,-6.865556434867909
107794,-4.438893726496468
107795,-2.044228120411626
107796,0.607129392888549
107797,2.790104437300432
107798,4.91651465763628
107799,7.045819861952863
107800,10.168653294709864
107801,12.020921486141233
107802,13.795836874784724
107803,16.2601284310089
107804,17.8098093016928
107805,19.09690909194047
107806,19.94706889395409
107807,19.885980556723258
107808,20.603354636228715
107809,19.634037856149757
107810,18.850258559600483
107811,16.929862144533747
107812,14.848164070106167
107813,13.20960910621613
107814,10.13135659589857
107815,7.417966973259196
107816,3.407915839832619
107817,-0.6016526116901431
107818,-4.708744841745105
107819,-8.386371706086546
107820,-12.575616855526043
107821,-16.749667570273054
107822,-22.303582788688416
107823,-27.189630519148892
107824,-30.651320436962074
107825,-32.26792442608573
107826,-35.49225947149591
107827,-39.70955424480927
107828,-41.88598014446783
107829,-42.79789426938316
107830,-42.57264518455798
107831,-41.11783429386899
107832,-39.257878577898175
107833,-37.02513834021402
107834,-33.5367958056146
107835,-29.751577277599008
107836,-27.1943842030711
107837,-23.708395907067615
107838,-19.62062965973126
107839,-23.540868315695104
107840,-6.560936802226992e-11
107841,23.540868315722168
107842,19.62062965975203
107843,23.70839590701681
107844,27.19438420308471
107845,29.75157727758543
107846,33.53679580558852
107847,37.02513834020703
107848,39.25787857788437
107849,41.117834293850976
107850,42.572645184554155
107851,42.79789426934859
107852,41.885980144409956
107853,39.70955424478599
107854,35.49225947148785
107855,32.26792442605373
107856,30.651320436946627
107857,27.18963051912895
107858,22.303582788679062
107859,16.749667570278
107860,12.575616855521039
107861,8.386371706090252
107862,4.708744841752536
107863,0.6016526116423102
107864,-3.4079158397979525
107865,-7.417966973236252
107866,-10.131356595901492
107867,-13.209609106239526
107868,-14.848164070130695
107869,-16.929862144517447
107870,-18.850258559605855
107871,-19.634037856160862
107872,-20.603354636227742
107873,-19.88598055671822
107874,-19.94706889395646
107875,-19.09690909193899
107876,-17.809809301677646
107877,-16.260128431008287
107878,-13.795836874777477
107879,-12.020921486145923
107880,-10.16865329471208
107881,-7.045819861942518
107882,-4.91651465762708
107883,-2.790104437308945
107884,-0.6071293929089734
107885,2.044228120412948
107886,4.43889372648337
107887,6.8655564348716664
107888,9.496399285033847
107889,10.75612657309897
107890,11.306331820563637
107891,12.573766545982453
107892,14.428201314416555
107893,15.365183068635888
107894,16.21271794697896
107895,16.6635747737668
107896,15.898266891866855
107897,14.89597426218051
107898,14.18368926527075
107899,12.99209911985133
107900,12.633625292333523
107901,11.66573100681973
107902,9.99984935016128
107903,8.518053885760642
107904,6.799586581981528
107905,4.455795817857316
107906,1.9421705537981464
107907,0.5438127550692932
107908,-0.2805127500732699
107909,-2.5056429453523417
107910,-4.341513055545002
107911,-6.06892699420927
107912,-7.690091918103297
107913,-8.802400623405147
107914,-10.535180478159115
107915,-10.680698225694663
107916,-10.842072524993691
107917,-11.294464237791322
107918,-11.558891118649811
107919,-11.078868427403828
107920,-10.712889132676949
107921,-10.52765710037091
107922,-9.905758685915602
107923,-8.742420009591633
107924,-7.94798048422638
107925,-6.7773738580003275
107926,-5.122489360242318
107927,-4.256741341518169
107928,-3.07898554008728
107929,-2.1415352074294143
107930,-1.3184918319277892
107931,-0.1354767400441093
107932,0.7736211053549346
107933,1.0858812002185718
107934,1.848898375705597
107935,2.430448429502675
107936,2.769661821103607
107937,2.8869331527899615
107938,3.06448199033007
107939,3.0823065175307924
107940,3.237537822302328
107941,3.082372129305839
107942,2.5080623660153574
107943,2.1327502419349327
107944,1.5873725860443748
107945,1.1541190969017823
107946,0.6916930799424756
107947,0.39210463114175237
107948,-0.09014111848078525
107949,-0.6241575897988928
107950,-1.1507422169030062
107951,-1.841226816525188
107952,-2.2176312557085245
107953,-2.283083675170842
107954,-2.5655500341585062
107955,-2.790949329414502
107956,-2.8274827453206384
107957,-2.963485140057885
107958,-3.2863185360316494
107959,-3.089985125767062
107960,-2.7869922572150267
107961,-2.6780216548454905
107962,-2.7987352725495933
107963,-2.4583765852601145
107964,-2.006075468859047
107965,-1.801581016501694
107966,-1.4286550266908562
107967,-1.1316692727705528
107968,-0.748840859845882
107969,-0.5609253636619738
107970,-0.2764409414880403
107971,0.004654518810553655
107972,0.11326989078599428
107973,0.15861347193837844
107974,0.3110481661545004
107975,0.32174066761217784
107976,0.2890223211658518
107977,0.12210585582095368
107978,0.023362398677814297
107979,-0.22330774297957443
107980,-0.4371214747331727
107981,-0.7677174770701493
107982,-1.0226784681707752
107983,-1.2660171745613547
107984,-1.5858978823794485
107985,-1.7916060957725775
107986,-2.0947228199378305
107987,-2.2909899220429764
107988,-2.477508696787681
107989,-2.510640943548553
107990,-2.614254461770747
107991,-2.563266613361502
107992,-2.493264767864918
107993,-2.302982111092319
107994,-2.195865723379599
107995,-1.9043337134041136
107996,-1.564427640018928
107997,-1.1992183877047657
107998,-0.8239370632630093
107999,-0.3896780791002098
108000,-8.705148614977377e-12
108001,0.38967807908345925
108002,0.8239370632808012
108003,1.1992183876810771
108004,1.5644276400371213
108005,1.904333713408025
108006,2.195865723351746
108007,2.3029821111023034
108008,2.4932647678710964
108009,2.5632666133573987
108010,2.614254461785023
108011,2.510640943518318
108012,2.4775086968005464
108013,2.290989922059949
108014,2.0947228198967287
108015,1.7916060958204556
108016,1.5858978823749732
108017,1.266017174575503
108018,1.0226784682025263
108019,0.7677174770325315
108020,0.43712147472455015
108021,0.2233077429934416
108022,-0.023362398683903267
108023,-0.12210585582829071
108024,-0.2890223211584063
108025,-0.3217406676288377
108026,-0.3110481661520541
108027,-0.15861347194361408
108028,-0.11326989078295072
108029,-0.004654518818356268
108030,0.2764409415110884
108031,0.5609253636608655
108032,0.7488408598296107
108033,1.1316692727750826
108034,1.4286550266834623
108035,1.8015810164833839
108036,2.006075468876126
108037,2.4583765852410626
108038,2.798735272543752
108039,2.678021654844634
108040,2.786992257196852
108041,3.08998512577299
108042,3.286318536044367
108043,2.963485140055877
108044,2.8274827453141063
108045,2.7909493294217715
108046,2.5655500341733206
108047,2.283083675181243
108048,2.217631255716583
108049,1.8412268165327483
108050,1.1507422169016106
108051,0.6241575898130366
108052,0.09014111847146242
108053,-0.3921046311558484
108054,-0.6916930799252666
108055,-1.1541190968852901
108056,-1.5873725860352292
108057,-2.1327502419211473
108058,-2.5080623660014005
108059,-3.082372129321117
108060,-3.2375378222821896
108061,-3.082306517547442
108062,-3.0644819903346363
108063,-2.8869331527725457
108064,-2.769661821108976
108065,-2.430448429507052
108066,-1.8488983757086586
108067,-1.0858812002248843
108068,-0.7736211053522553
108069,0.1354767400500383
108070,1.3184918319316041
108071,2.1415352074198224
108072,3.078985540087229
108073,4.256741341507932
108074,5.1224893602350425
108075,6.777373858004662
108076,7.9479804842328265
108077,8.742420009586613
108078,9.905758685918745
108079,10.527657100364467
108080,10.712889132676603
108081,11.078868427416156
108082,11.55889111865345
108083,11.294464237807329
108084,10.842072524977013
108085,10.680698225678626
108086,10.535180478167076
108087,8.802400623401926
108088,7.690091918092054
108089,6.068926994222077
108090,4.341513055531769
108091,2.5056429453778004
108092,0.28051275008156773
108093,-0.5438127550742812
108094,-1.9421705537913145
108095,-4.4557958178381964
108096,-6.799586581983318
108097,-8.518053885762464
108098,-9.999849350148363
108099,-11.665731006835165
108100,-12.633625292317197
108101,-12.992099119845735
108102,-14.183689265280462
108103,-14.895974262182206
108104,-15.8982668918669
108105,-16.663574773781964
108106,-16.212717946984046
108107,-15.365183068628765
108108,-14.428201314430968
108109,-12.573766546000574
108110,-11.306331820566431
108111,-10.756126573110535
108112,-9.496399285044836
108113,-6.86555643485942
108114,-4.43889372649691
108115,-2.044228120413023
108116,0.6071293929065703
108117,2.790104437290139
108118,4.916514657657721
108119,7.045819861927281
108120,10.168653294692028
108121,12.020921486165445
108122,13.795836874775294
108123,16.260128431012248
108124,17.809809301696543
108125,19.096909091940507
108126,19.947068893959404
108127,19.88598055671909
108128,20.603354636210348
108129,19.634037856140072
108130,18.85025855959358
108131,16.929862144519756
108132,14.848164070111778
108133,13.20960910621558
108134,10.131356595893958
108135,7.417966973253915
108136,3.4079158398265617
108137,-0.6016526116896678
108138,-4.708744841735273
108139,-8.386371706074987
108140,-12.575616855536346
108141,-16.74966757026404
108142,-22.30358278868681
108143,-27.189630519157845
108144,-30.651320436942132
108145,-32.267924426052
108146,-35.492259471519944
108147,-39.70955424480706
108148,-41.88598014442186
108149,-42.797894269391335
108150,-42.57264518457605
108151,-41.11783429385778
108152,-39.257878577901394
108153,-37.025138340223876
108154,-33.53679580558742
108155,-29.751577277594578
108156,-27.194384203056178
108157,-23.70839590704586
108158,-19.62062965972378
108159,-23.540868315692286
108160,-4.771952737205925e-11
108161,18.315098856024076
108162,13.82959728301147
108163,16.439825485503924
108164,17.36090047704736
108165,19.235159234725742
108166,21.768920041303545
108167,22.986760231522975
108168,24.42908179980938
108169,26.68889607442302
108170,26.75761837050317
108171,27.429399676465803
108172,28.921811137606728
108173,28.93057756302319
108174,28.60395662459727
108175,28.06544659933429
108176,26.60138735300903
108177,24.629720971583307
108178,23.835468413456937
108179,22.276117492669393
108180,22.048812949944907
108181,21.691942405403164
108182,21.244042497113398
108183,19.217138837106233
108184,17.480486584901435
108185,15.986754222866846
108186,14.586207304834552
108187,13.45567781959641
108188,12.738142095170366
108189,13.123481804959418
108190,13.807038127801464
108191,13.38757070081274
108192,13.430959959837132
108193,13.206918175325765
108194,12.067726303221788
108195,12.289614751491541
108196,12.518641799857196
108197,12.929958473436859
108198,13.129446592577088
108199,13.34043629541927
108200,13.559684153337367
108201,14.21777604679449
108202,14.535525933287788
108203,13.889796900866765
108204,12.641681010676301
108205,12.665978324958513
108206,12.633738342572492
108207,11.781249748908285
108208,10.22751653928993
108209,9.549167604956097
108210,9.012530953547321
108211,7.773162472350909
108212,6.493723759969945
108213,5.034755695959405
108214,4.459136154612154
108215,3.759813558261991
108216,2.989358367941617
108217,2.1252115185442255
108218,0.9837793557013179
108219,-0.5132974953015527
108220,-1.2511537147967395
108221,-2.7341326254859615
108222,-4.0445542271734425
108223,-4.772485387340755
108224,-5.406012436525729
108225,-6.056425593110989
108226,-6.508809810842819
108227,-6.941969900404439
108228,-7.353147523865706
108229,-7.540649413534633
108230,-7.672582259872441
108231,-7.861061861497295
108232,-8.531877903986215
108233,-9.399482402339554
108234,-9.578146257632692
108235,-8.533794398092747
108236,-8.304913140831902
108237,-7.7489683542927486
108238,-7.7004269108483
108239,-8.177482966457392
108240,-8.246880146984866
108241,-8.620106482378175
108242,-9.248224033772395
108243,-8.732134750247738
108244,-8.167848824739348
108245,-8.464733002022712
108246,-8.631021939328694
108247,-8.663919724689231
108248,-8.487335557947523
108249,-8.16227366985816
108250,-7.935216724203465
108251,-7.909964823521107
108252,-7.868955148882235
108253,-8.106209849839743
108254,-7.902797687719315
108255,-7.378977844441828
108256,-6.755974061445336
108257,-6.936156467748269
108258,-6.887859725612042
108259,-6.494863731249653
108260,-6.2809506715688395
108261,-6.0644760978097265
108262,-6.0394860524879785
108263,-5.775573962122423
108264,-5.360562610057809
108265,-5.160090334256824
108266,-5.0480482287371595
108267,-5.035182991021129
108268,-4.690814570488668
108269,-4.372941275116548
108270,-4.174718922955964
108271,-3.9356566193719273
108272,-3.86587031512972
108273,-3.4841931522273524
108274,-3.503541657758926
108275,-3.293048312916087
108276,-3.190231315330788
108277,-3.09841993353455
108278,-3.0744837744683697
108279,-3.0760699769419397
108280,-2.9239196360178865
108281,-2.6458643235613795
108282,-2.5071445296398926
108283,-2.415674962350784
108284,-2.307450557739328
108285,-2.110649635661318
108286,-1.9037390854920937
108287,-1.7579227904291006
108288,-1.502073644384365
108289,-1.4908079339013902
108290,-1.2161683003044919
108291,-1.1022248774692598
108292,-1.035355809538951
108293,-0.9662819274013104
108294,-0.8058627379224002
108295,-0.700771230433732
108296,-0.6194637009061573
108297,-0.7092177582838207
108298,-0.6132274950890406
108299,-0.5148102733415323
108300,-0.40353100981357704
108301,-0.38956194003053646
108302,-0.4095609155611071
108303,-0.4043775127036943
108304,-0.41145178006658145
108305,-0.374486273005358
108306,-0.4013259953731034
108307,-0.2329100595969914
108308,-0.24552072982195067
108309,-0.24330416616961958
108310,-0.3070116274978456
108311,-0.25152006264436816
108312,-0.26919835588853414
108313,-0.18582408524890115
108314,-0.2029527967670105
108315,-0.19104793021821065
108316,-0.169271198618078
108317,-0.1179933807226492
108318,-0.12567161711285546
108319,-0.06292501567414638
108320,-1.1650859775009646e-11
108321,0.06292501568244666
108322,0.1256716171283603
108323,0.1179933807071272
108324,0.16927119863242235
108325,0.1910479302397658
108326,0.20295279675404795
108327,0.18582408527499683
108328,0.26919835587953617
108329,0.25152006264144877
108330,0.3070116275307842
108331,0.24330416614318884
108332,0.24552072983817985
108333,0.23291005959866862
108334,0.40132599533889146
108335,0.3744862730370155
108336,0.4114517800475741
108337,0.40437751270110334
108338,0.4095609155771522
108339,0.3895619400146679
108340,0.40353100980996315
108341,0.514810273355783
108342,0.6132274950919523
108343,0.7092177582765938
108344,0.6194637009139349
108345,0.7007712304142631
108346,0.8058627379265909
108347,0.9662819274180053
108348,1.035355809530371
108349,1.1022248774628627
108350,1.2161683003189112
108351,1.490807933881336
108352,1.5020736443715885
108353,1.7579227904324288
108354,1.9037390854953773
108355,2.1106496356486018
108356,2.3074505577450117
108357,2.4156749623373392
108358,2.507144529626288
108359,2.6458643235793984
108360,2.9239196360037094
108361,3.0760699769482747
108362,3.0744837744704774
108363,3.098419933529536
108364,3.190231315329797
108365,3.2930483129344936
108366,3.5035416577479856
108367,3.484193152223218
108368,3.865870315150877
108369,3.935656619359099
108370,4.1747189229545185
108371,4.372941275120099
108372,4.6908145704816055
108373,5.035182991017755
108374,5.048048228749371
108375,5.160090334260895
108376,5.360562610034135
108377,5.775573962128876
108378,6.039486052491678
108379,6.064476097809574
108380,6.280950671573993
108381,6.494863731237635
108382,6.8878597256116825
108383,6.936156467748574
108384,6.755974061450383
108385,7.378977844441797
108386,7.90279768771404
108387,8.10620984984751
108388,7.868955148874001
108389,7.909964823518838
108390,7.935216724204545
108391,8.162273669862442
108392,8.487335557954518
108393,8.66391972469159
108394,8.631021939331129
108395,8.464733002023342
108396,8.167848824745477
108397,8.732134750240585
108398,9.248224033765903
108399,8.620106482387996
108400,8.246880146968326
108401,8.177482966459056
108402,7.700426910853596
108403,7.748968354296965
108404,8.304913140827624
108405,8.533794398083083
108406,9.57814625764962
108407,9.399482402343894
108408,8.531877903977236
108409,7.861061861516167
108410,7.672582259862383
108411,7.540649413538414
108412,7.3531475238646085
108413,6.9419699004011175
108414,6.508809810829874
108415,6.056425593117304
108416,5.406012436518537
108417,4.772485387323813
108418,4.044554227168191
108419,2.7341326254742633
108420,1.2511537148028484
108421,0.5132974952993445
108422,-0.9837793557093484
108423,-2.1252115185482756
108424,-2.9893583679494897
108425,-3.7598135582678776
108426,-4.459136154618077
108427,-5.034755695948595
108428,-6.493723759994488
108429,-7.773162472375015
108430,-9.012530953540391
108431,-9.549167604956216
108432,-10.227516539297884
108433,-11.781249748905836
108434,-12.633738342579143
108435,-12.665978324960552
108436,-12.641681010679939
108437,-13.889796900858917
108438,-14.535525933283667
108439,-14.217776046783365
108440,-13.559684153328686
108441,-13.34043629542958
108442,-13.129446592558121
108443,-12.929958473447726
108444,-12.51864179985974
108445,-12.289614751484738
108446,-12.067726303226081
108447,-13.206918175319748
108448,-13.430959959839843
108449,-13.387570700817655
108450,-13.80703812780642
108451,-13.123481804943705
108452,-12.738142095189607
108453,-13.455677819612106
108454,-14.586207304832019
108455,-15.98675422284825
108456,-17.48048658487144
108457,-19.2171388371386
108458,-21.24404249710381
108459,-21.69194240539347
108460,-22.048812949949834
108461,-22.276117492663982
108462,-23.83546841345397
108463,-24.62972097159504
108464,-26.60138735299893
108465,-28.065446599344867
108466,-28.60395662457271
108467,-28.930577563004597
108468,-28.921811137606515
108469,-27.429399676454125
108470,-26.75761837046863
108471,-26.688896074416345
108472,-24.429081799806273
108473,-22.98676023151122
108474,-21.76892004131414
108475,-19.235159234736237
108476,-17.360900477032178
108477,-16.439825485515538
108478,-13.829597283001004
108479,-18.315098855994286
108480,-4.915471418685522e-11
108481,18.31509885601878
108482,13.829597283014529
108483,16.439825485475133
108484,17.360900477050517
108485,19.235159234724183
108486,21.768920041298305
108487,22.986760231511944
108488,24.42908179979451
108489,26.68889607439632
108490,26.757618370473473
108491,27.42939967641956
108492,28.92181113755661
108493,28.93057756298187
108494,28.603956624564912
108495,28.06544659932098
108496,26.601387352993473
108497,24.629720971580664
108498,23.83546841344678
108499,22.27611749266071
108500,22.048812949943844
108501,21.691942405404234
108502,21.2440424971049
108503,19.217138837100723
108504,17.4804865849041
108505,15.986754222865544
108506,14.586207304828678
108507,13.4556778195922
108508,12.738142095167571
108509,13.123481804948153
108510,13.807038127806077
108511,13.38757070080733
108512,13.430959959832702
108513,13.206918175331822
108514,12.06772630321756
108515,12.28961475148617
108516,12.518641799870146
108517,12.92995847345058
108518,13.129446592564673
108519,13.340436295421451
108520,13.559684153325561
108521,14.217776046787591
108522,14.53552593328975
108523,13.889796900851396
108524,12.641681010671528
108525,12.66597832496995
108526,12.633738342571068
108527,11.78124974891757
108528,10.227516539293878
108529,9.549167604958425
108530,9.012530953551144
108531,7.773162472353571
108532,6.4937237599688
108533,5.034755695955974
108534,4.459136154618442
108535,3.759813558247903
108536,2.9893583679466476
108537,2.1252115185500426
108538,0.9837793557048794
108539,-0.5132974952952168
108540,-1.251153714796368
108541,-2.7341326254918474
108542,-4.044554227167981
108543,-4.7724853873335356
108544,-5.406012436534385
108545,-6.0564255931175985
108546,-6.5088098108404475
108547,-6.941969900414238
108548,-7.353147523862231
108549,-7.540649413526127
108550,-7.672582259869962
108551,-7.861061861501058
108552,-8.531877903975433
108553,-9.399482402341494
108554,-9.578146257639213
108555,-8.533794398091562
108556,-8.304913140845457
108557,-7.7489683542941545
108558,-7.700426910847894
108559,-8.177482966461634
108560,-8.246880146972936
108561,-8.620106482385182
108562,-9.248224033769159
108563,-8.732134750247711
108564,-8.167848824738462
108565,-8.46473300202737
108566,-8.6310219393406
108567,-8.66391972470467
108568,-8.487335557959122
108569,-8.162273669867698
108570,-7.935216724191489
108571,-7.909964823508926
108572,-7.868955148882153
108573,-8.106209849841418
108574,-7.902797687716143
108575,-7.378977844449749
108576,-6.7559740614489545
108577,-6.936156467746707
108578,-6.887859725613805
108579,-6.494863731257922
108580,-6.280950671561792
108581,-6.064476097812825
108582,-6.039486052488657
108583,-5.775573962120065
108584,-5.360562610033524
108585,-5.160090334254017
108586,-5.0480482287371435
108587,-5.035182991020793
108588,-4.690814570498715
108589,-4.3729412751171335
108590,-4.174718922959567
108591,-3.935656619358104
108592,-3.865870315137329
108593,-3.4841931522127014
108594,-3.503541657737455
108595,-3.2930483129202974
108596,-3.190231315320132
108597,-3.098419933539305
108598,-3.0744837744679505
108599,-3.076069976938299
108600,-2.923919636023285
108601,-2.645864323571594
108602,-2.5071445296359127
108603,-2.415674962354136
108604,-2.307450557731919
108605,-2.110649635666404
108606,-1.9037390854976335
108607,-1.757922790424682
108608,-1.502073644380475
108609,-1.490807933897679
108610,-1.216168300292144
108611,-1.1022248774644552
108612,-1.0353558095313997
108613,-0.9662819274184562
108614,-0.8058627379233463
108615,-0.7007712304387831
108616,-0.6194637008989886
108617,-0.7092177582819686
108618,-0.6132274950928022
108619,-0.5148102733514068
108620,-0.4035310098191584
108621,-0.3895619400334401
108622,-0.40956091555720064
108623,-0.4043775126899163
108624,-0.4114517800546337
108625,-0.37448627299429016
108626,-0.4013259953706333
108627,-0.23291005958066072
108628,-0.2455207298277658
108629,-0.24330416617157402
108630,-0.30701162750720506
108631,-0.25152006264346705
108632,-0.2691983558760298
108633,-0.18582408525635996
108634,-0.2029527967826824
108635,-0.19104793022649585
108636,-0.1692711986122315
108637,-0.11799338072860004
108638,-0.12567161711683925
108639,-0.06292501568918124
108640,-8.831520950408736e-12
108641,0.06292501567730154
108642,0.12567161713130082
108643,0.11799338070251353
108644,0.16927119862923085
108645,0.19104793022977024
108646,0.20295279675229197
108647,0.18582408526714939
108648,0.2691983558807434
108649,0.2515200626402801
108650,0.30701162752289085
108651,0.24330416614228473
108652,0.24552072983915174
108653,0.23291005959600752
108654,0.4013259953346651
108655,0.37448627303514426
108656,0.41145178004464716
108657,0.4043775127038094
108658,0.4095609155823606
108659,0.3895619400093956
108660,0.403531009806346
108661,0.5148102733594802
108662,0.613227495087496
108663,0.709217758276823
108664,0.6194637009089521
108665,0.7007712304216875
108666,0.805862737929917
108667,0.9662819274173184
108668,1.0353558095283892
108669,1.1022248774580912
108670,1.2161683003150483
108671,1.4908079338892244
108672,1.5020736443715654
108673,1.7579227904300214
108674,1.9037390854919638
108675,2.110649635649402
108676,2.3074505577484494
108677,2.415674962337642
108678,2.5071445296294184
108679,2.64586432357429
108680,2.9239196359988
108681,3.076069976951436
108682,3.0744837744733258
108683,3.0984199335318245
108684,3.1902313153222135
108685,3.293048312918078
108686,3.5035416577519944
108687,3.4841931522277862
108688,3.8658703151365486
108689,3.93565661935854
108690,4.174718922950836
108691,4.372941275125985
108692,4.690814570487458
108693,5.035182991009464
108694,5.0480482287525605
108695,5.160090334264133
108696,5.360562610035659
108697,5.775573962131183
108698,6.039486052500202
108699,6.064476097807943
108700,6.280950671578984
108701,6.494863731240059
108702,6.887859725613871
108703,6.936156467756916
108704,6.755974061447287
108705,7.378977844452964
108706,7.902797687710847
108707,8.106209849833757
108708,7.8689551488892375
108709,7.909964823512147
108710,7.9352167241927996
108711,8.162273669870899
108712,8.48733555795996
108713,8.66391972469557
108714,8.631021939333689
108715,8.464733002032576
108716,8.167848824741125
108717,8.732134750241416
108718,9.248224033772397
108719,8.620106482379745
108720,8.246880146972307
108721,8.17748296647286
108722,7.7004269108544525
108723,7.748968354306117
108724,8.304913140823608
108725,8.53379439808036
108726,9.578146257646786
108727,9.399482402334035
108728,8.531877903968677
108729,7.861061861518068
108730,7.672582259863789
108731,7.540649413542876
108732,7.353147523872563
108733,6.941969900411174
108734,6.508809810842386
108735,6.056425593128694
108736,5.406012436533852
108737,4.772485387328061
108738,4.044554227177981
108739,2.7341326254791194
108740,1.2511537148068064
108741,0.5132974953026063
108742,-0.9837793557102399
108743,-2.1252115185492153
108744,-2.9893583679383764
108745,-3.759813558261578
108746,-4.459136154623151
108747,-5.034755695949563
108748,-6.493723759985398
108749,-7.7731624723667805
108750,-9.012530953549868
108751,-9.549167604973448
108752,-10.227516539297673
108753,-11.781249748896146
108754,-12.633738342583888
108755,-12.665978324965385
108756,-12.641681010658257
108757,-13.889796900863754
108758,-14.5355259332682
